target,target_cat,scene,format,seed,prompt,image_path,detected_string,ocr_confidence,ned,cer,success_strict,success_lenient,failure_type,n_detections,spurious_text,target_contained
MARKET,medium_common,cluttered,unquoted,42,a neon sign on a busy city street that reads MARKET,/Users/nicoleshen/Downloads/mmai_project/images/MARKET_cluttered_unquoted_seed42.png,SkXer,0.08810110626048956,0.8333333333333334,0.8333333333333334,False,False,garbled,3,True,False
MARKET,medium_common,cluttered,unquoted,123,a neon sign on a busy city street that reads MARKET,/Users/nicoleshen/Downloads/mmai_project/images/MARKET_cluttered_unquoted_seed123.png,MARKE],0.7779448298765366,0.16666666666666666,0.16666666666666666,False,True,partial,13,True,False
MARKET,medium_common,cluttered,letterspaced,42,a neon sign on a busy city street that reads M A R K E T,/Users/nicoleshen/Downloads/mmai_project/images/MARKET_cluttered_letterspaced_seed42.png,MAARKE,0.9053291227140468,0.3333333333333333,0.3333333333333333,False,False,partial,3,True,False
MARKET,medium_common,cluttered,letterspaced,123,a neon sign on a busy city street that reads M A R K E T,/Users/nicoleshen/Downloads/mmai_project/images/MARKET_cluttered_letterspaced_seed123.png,SaRt,0.3065270483493805,0.5,0.5,False,False,partial,9,True,False
MARKET,medium_common,cluttered,verbatim,42,"a neon sign on a busy city street that reads MARKET, render the exact characters: MARKET",/Users/nicoleshen/Downloads/mmai_project/images/MARKET_cluttered_verbatim_seed42.png,Aakel!,0.2709065658299386,0.6666666666666666,0.6666666666666666,False,False,partial,14,True,False
MARKET,medium_common,cluttered,verbatim,123,"a neon sign on a busy city street that reads MARKET, render the exact characters: MARKET",/Users/nicoleshen/Downloads/mmai_project/images/MARKET_cluttered_verbatim_seed123.png,MARKeT,0.1622526541864233,0.0,0.0,True,True,success,6,True,True
BRIDGE,medium_common,blank,quoted,42,"a plain white sign with the word ""BRIDGE"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_blank_quoted_seed42.png,KB RID4 M,0.1749787878619244,0.5555555555555556,0.8333333333333334,False,False,partial,1,False,False
BRIDGE,medium_common,blank,quoted,123,"a plain white sign with the word ""BRIDGE"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_blank_quoted_seed123.png,BRIIIDGE,0.8143890209421543,0.25,0.3333333333333333,False,False,partial,1,False,False
BRIDGE,medium_common,blank,unquoted,42,a plain white sign with the word BRIDGE printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_blank_unquoted_seed42.png,Brdge,0.8086152239083144,0.16666666666666666,0.16666666666666666,False,True,partial,2,False,False
BRIDGE,medium_common,blank,unquoted,123,a plain white sign with the word BRIDGE printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_blank_unquoted_seed123.png,BRIDGE,0.9308486918799818,0.0,0.0,True,True,success,1,False,True
BRIDGE,medium_common,blank,letterspaced,42,a plain white sign with the word B R I D G E printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_blank_letterspaced_seed42.png,BRIDEGE,0.9999211044047036,0.14285714285714285,0.16666666666666666,False,True,partial,3,True,False
BRIDGE,medium_common,blank,letterspaced,123,a plain white sign with the word B R I D G E printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_blank_letterspaced_seed123.png,B3 RIIIDGE,0.5035925735082983,0.4,0.6666666666666666,False,False,partial,1,False,False
BRIDGE,medium_common,blank,verbatim,42,"a plain white sign with the word BRIDGE printed clearly on it, render the exact characters: BRIDGE",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_blank_verbatim_seed42.png,BRI DDGE,0.7406101664182756,0.25,0.3333333333333333,False,False,partial,3,True,False
BRIDGE,medium_common,blank,verbatim,123,"a plain white sign with the word BRIDGE printed clearly on it, render the exact characters: BRIDGE",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_blank_verbatim_seed123.png,Bridge,0.9007732913273335,0.0,0.0,True,True,success,1,False,True
BRIDGE,medium_common,simple,quoted,42,"a wooden storefront sign that clearly says ""BRIDGE""",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_simple_quoted_seed42.png,Boge,0.9347297546678861,0.5,0.5,False,False,partial,2,True,False
BRIDGE,medium_common,simple,quoted,123,"a wooden storefront sign that clearly says ""BRIDGE""",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_simple_quoted_seed123.png,B RIDG E,0.5311980658722223,0.25,0.3333333333333333,False,False,partial,3,False,False
BRIDGE,medium_common,simple,unquoted,42,a wooden storefront sign that clearly says BRIDGE,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_simple_unquoted_seed42.png,enildce,0.3696375078109201,0.5714285714285714,0.6666666666666666,False,False,partial,3,True,False
BRIDGE,medium_common,simple,unquoted,123,a wooden storefront sign that clearly says BRIDGE,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_simple_unquoted_seed123.png,BRIDGF,0.6510010329708468,0.16666666666666666,0.16666666666666666,False,True,partial,5,True,False
BRIDGE,medium_common,simple,letterspaced,42,a wooden storefront sign that clearly says B R I D G E,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_simple_letterspaced_seed42.png,RID G E,0.6070566439819829,0.42857142857142855,0.5,False,False,partial,2,True,False
BRIDGE,medium_common,simple,letterspaced,123,a wooden storefront sign that clearly says B R I D G E,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_simple_letterspaced_seed123.png,B RIDG E,0.6365989769007586,0.25,0.3333333333333333,False,False,partial,2,False,False
BRIDGE,medium_common,simple,verbatim,42,"a wooden storefront sign that clearly says BRIDGE, render the exact characters: BRIDGE",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_simple_verbatim_seed42.png,BRIR DIEG E,0.6339406007524037,0.45454545454545453,0.8333333333333334,False,False,partial,4,False,False
BRIDGE,medium_common,simple,verbatim,123,"a wooden storefront sign that clearly says BRIDGE, render the exact characters: BRIDGE",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_simple_verbatim_seed123.png,BRIDGE,0.9444611921487568,0.0,0.0,True,True,success,4,True,True
BRIDGE,medium_common,cluttered,quoted,42,"a neon sign on a busy city street that reads ""BRIDGE""",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_cluttered_quoted_seed42.png,BRidgE,0.5407944737149658,0.0,0.0,True,True,success,4,False,True
BRIDGE,medium_common,cluttered,quoted,123,"a neon sign on a busy city street that reads ""BRIDGE""",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_cluttered_quoted_seed123.png,BRICE,0.7106669089888968,0.3333333333333333,0.3333333333333333,False,False,partial,9,True,False
BRIDGE,medium_common,cluttered,unquoted,42,a neon sign on a busy city street that reads BRIDGE,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_cluttered_unquoted_seed42.png,bpidce,0.4480298667522352,0.3333333333333333,0.3333333333333333,False,False,partial,3,True,False
BRIDGE,medium_common,cluttered,unquoted,123,a neon sign on a busy city street that reads BRIDGE,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_cluttered_unquoted_seed123.png,BRILE,0.47486867287353135,0.3333333333333333,0.3333333333333333,False,False,partial,9,True,False
BRIDGE,medium_common,cluttered,letterspaced,42,a neon sign on a busy city street that reads B R I D G E,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_cluttered_letterspaced_seed42.png,RED,0.7985396385192871,0.6666666666666666,0.6666666666666666,False,False,partial,6,True,False
BRIDGE,medium_common,cluttered,letterspaced,123,a neon sign on a busy city street that reads B R I D G E,/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_cluttered_letterspaced_seed123.png,BRIIGE,0.9969617524516429,0.16666666666666666,0.16666666666666666,False,True,partial,7,True,False
BRIDGE,medium_common,cluttered,verbatim,42,"a neon sign on a busy city street that reads BRIDGE, render the exact characters: BRIDGE",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_cluttered_verbatim_seed42.png,BRIdGe},0.29449732877908774,0.14285714285714285,0.16666666666666666,False,True,partial,9,True,True
BRIDGE,medium_common,cluttered,verbatim,123,"a neon sign on a busy city street that reads BRIDGE, render the exact characters: BRIDGE",/Users/nicoleshen/Downloads/mmai_project/images/BRIDGE_cluttered_verbatim_seed123.png,BRDCE,0.3899118739744311,0.3333333333333333,0.3333333333333333,False,False,partial,4,False,False
GARDEN,medium_common,blank,quoted,42,"a plain white sign with the word ""GARDEN"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_blank_quoted_seed42.png,GARDEN,0.5851348561929884,0.0,0.0,True,True,success,1,False,True
GARDEN,medium_common,blank,quoted,123,"a plain white sign with the word ""GARDEN"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_blank_quoted_seed123.png,GARDEN,0.9999753744355896,0.0,0.0,True,True,success,1,False,True
GARDEN,medium_common,blank,unquoted,42,a plain white sign with the word GARDEN printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_blank_unquoted_seed42.png,GARDEN,0.9999532794455894,0.0,0.0,True,True,success,1,False,True
GARDEN,medium_common,blank,unquoted,123,a plain white sign with the word GARDEN printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_blank_unquoted_seed123.png,GARDEN,0.9358172283158858,0.0,0.0,True,True,success,1,False,True
GARDEN,medium_common,blank,letterspaced,42,a plain white sign with the word G A R D E N printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_blank_letterspaced_seed42.png,GARDDE,0.9998487404281036,0.3333333333333333,0.3333333333333333,False,False,partial,2,True,False
GARDEN,medium_common,blank,letterspaced,123,a plain white sign with the word G A R D E N printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_blank_letterspaced_seed123.png,GARDIEN,0.9999628729113953,0.14285714285714285,0.16666666666666666,False,True,partial,1,False,False
GARDEN,medium_common,blank,verbatim,42,"a plain white sign with the word GARDEN printed clearly on it, render the exact characters: GARDEN",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_blank_verbatim_seed42.png,GARRDEN,0.8645926300357234,0.14285714285714285,0.16666666666666666,False,True,partial,1,False,False
GARDEN,medium_common,blank,verbatim,123,"a plain white sign with the word GARDEN printed clearly on it, render the exact characters: GARDEN",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_blank_verbatim_seed123.png,GARDEEN,0.999344443174604,0.14285714285714285,0.16666666666666666,False,True,partial,1,False,False
GARDEN,medium_common,simple,quoted,42,"a wooden storefront sign that clearly says ""GARDEN""",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_simple_quoted_seed42.png,GARDEN,0.9891692581108852,0.0,0.0,True,True,success,1,False,True
GARDEN,medium_common,simple,quoted,123,"a wooden storefront sign that clearly says ""GARDEN""",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_simple_quoted_seed123.png,Ganden,0.9864712537653374,0.16666666666666666,0.16666666666666666,False,True,partial,2,False,False
GARDEN,medium_common,simple,unquoted,42,a wooden storefront sign that clearly says GARDEN,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_simple_unquoted_seed42.png,GARDEN,0.9703827733237119,0.0,0.0,True,True,success,1,False,True
GARDEN,medium_common,simple,unquoted,123,a wooden storefront sign that clearly says GARDEN,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_simple_unquoted_seed123.png,GARDIEN,0.4709637538042952,0.14285714285714285,0.16666666666666666,False,True,partial,3,True,False
GARDEN,medium_common,simple,letterspaced,42,a wooden storefront sign that clearly says G A R D E N,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_simple_letterspaced_seed42.png,GA A RE NN,0.3451478859900628,0.6,1.0,False,False,partial,1,True,False
GARDEN,medium_common,simple,letterspaced,123,a wooden storefront sign that clearly says G A R D E N,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_simple_letterspaced_seed123.png,GxRz,0.06129014864563942,0.6666666666666666,0.6666666666666666,False,False,partial,4,True,False
GARDEN,medium_common,simple,verbatim,42,"a wooden storefront sign that clearly says GARDEN, render the exact characters: GARDEN",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_simple_verbatim_seed42.png,GARRDEEN,0.9747168287654026,0.25,0.3333333333333333,False,False,partial,2,True,False
GARDEN,medium_common,simple,verbatim,123,"a wooden storefront sign that clearly says GARDEN, render the exact characters: GARDEN",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_simple_verbatim_seed123.png,GARDens,0.2852956984953618,0.14285714285714285,0.16666666666666666,False,True,partial,5,True,True
GARDEN,medium_common,cluttered,quoted,42,"a neon sign on a busy city street that reads ""GARDEN""",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_cluttered_quoted_seed42.png,Garde,0.3956886367260379,0.16666666666666666,0.16666666666666666,False,True,partial,6,True,False
GARDEN,medium_common,cluttered,quoted,123,"a neon sign on a busy city street that reads ""GARDEN""",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_cluttered_quoted_seed123.png,GARDEN,0.582424421789964,0.0,0.0,True,True,success,4,True,True
GARDEN,medium_common,cluttered,unquoted,42,a neon sign on a busy city street that reads GARDEN,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_cluttered_unquoted_seed42.png,GARDE,0.9431985560045432,0.16666666666666666,0.16666666666666666,False,True,partial,8,True,False
GARDEN,medium_common,cluttered,unquoted,123,a neon sign on a busy city street that reads GARDEN,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_cluttered_unquoted_seed123.png,GARDEN,0.9364272553615323,0.0,0.0,True,True,success,7,True,True
GARDEN,medium_common,cluttered,letterspaced,42,a neon sign on a busy city street that reads G A R D E N,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_cluttered_letterspaced_seed42.png,GARICNL,0.36709170208827246,0.42857142857142855,0.5,False,False,partial,5,True,False
GARDEN,medium_common,cluttered,letterspaced,123,a neon sign on a busy city street that reads G A R D E N,/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_cluttered_letterspaced_seed123.png,GARDEW,0.2924740127811988,0.16666666666666666,0.16666666666666666,False,True,partial,9,True,False
GARDEN,medium_common,cluttered,verbatim,42,"a neon sign on a busy city street that reads GARDEN, render the exact characters: GARDEN",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_cluttered_verbatim_seed42.png,GARDEN,0.9493916377592775,0.0,0.0,True,True,success,5,False,True
GARDEN,medium_common,cluttered,verbatim,123,"a neon sign on a busy city street that reads GARDEN, render the exact characters: GARDEN",/Users/nicoleshen/Downloads/mmai_project/images/GARDEN_cluttered_verbatim_seed123.png,GARDEN,0.9900727060867094,0.0,0.0,True,True,success,5,True,True
STRAWBERRY,long_common,blank,quoted,42,"a plain white sign with the word ""STRAWBERRY"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_blank_quoted_seed42.png,STRAWERRY,0.99445116955341,0.1,0.1,False,True,near_miss,39,True,False
STRAWBERRY,long_common,blank,quoted,123,"a plain white sign with the word ""STRAWBERRY"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_blank_quoted_seed123.png,Stravgoeny,0.02055221990300785,0.5,0.5,False,False,partial,1,False,False
STRAWBERRY,long_common,blank,unquoted,42,a plain white sign with the word STRAWBERRY printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_blank_unquoted_seed42.png,Strawberry,0.8256098250323686,0.0,0.0,True,True,success,1,False,True
STRAWBERRY,long_common,blank,unquoted,123,a plain white sign with the word STRAWBERRY printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_blank_unquoted_seed123.png,Stsbwboony,0.02318403479792898,0.5,0.5,False,False,partial,1,False,False
STRAWBERRY,long_common,blank,letterspaced,42,a plain white sign with the word S T R A W B E R R Y printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_blank_letterspaced_seed42.png,S TABEER,0.7286682252045356,0.5,0.5,False,False,partial,1,False,False
STRAWBERRY,long_common,blank,letterspaced,123,a plain white sign with the word S T R A W B E R R Y printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_blank_letterspaced_seed123.png,STRAWIER,0.776267109259096,0.3,0.3,False,False,partial,1,False,False
STRAWBERRY,long_common,blank,verbatim,42,"a plain white sign with the word STRAWBERRY printed clearly on it, render the exact characters: STRAWBERRY",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_blank_verbatim_seed42.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
STRAWBERRY,long_common,blank,verbatim,123,"a plain white sign with the word STRAWBERRY printed clearly on it, render the exact characters: STRAWBERRY",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_blank_verbatim_seed123.png,Strawberry,0.6434048420011808,0.0,0.0,True,True,success,1,False,True
STRAWBERRY,long_common,simple,quoted,42,"a wooden storefront sign that clearly says ""STRAWBERRY""",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_simple_quoted_seed42.png,STTAWBERRY,0.9684917292069793,0.1,0.1,False,True,near_miss,9,True,False
STRAWBERRY,long_common,simple,quoted,123,"a wooden storefront sign that clearly says ""STRAWBERRY""",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_simple_quoted_seed123.png,STNBERRY,0.5491285103747968,0.3,0.3,False,False,partial,4,False,False
STRAWBERRY,long_common,simple,unquoted,42,a wooden storefront sign that clearly says STRAWBERRY,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_simple_unquoted_seed42.png,SSTAWBERRY,0.981824218983615,0.2,0.2,False,False,partial,8,True,False
STRAWBERRY,long_common,simple,unquoted,123,a wooden storefront sign that clearly says STRAWBERRY,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_simple_unquoted_seed123.png,Snwperby,0.14862236962277486,0.5,0.5,False,False,partial,5,True,False
STRAWBERRY,long_common,simple,letterspaced,42,a wooden storefront sign that clearly says S T R A W B E R R Y,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_simple_letterspaced_seed42.png,s S TRRBERER,0.47188926902748946,0.5833333333333334,0.7,False,False,partial,3,True,False
STRAWBERRY,long_common,simple,letterspaced,123,a wooden storefront sign that clearly says S T R A W B E R R Y,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_simple_letterspaced_seed123.png,STjAAw,0.17392979735674619,0.7,0.7,False,False,partial,3,False,False
STRAWBERRY,long_common,simple,verbatim,42,"a wooden storefront sign that clearly says STRAWBERRY, render the exact characters: STRAWBERRY",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_simple_verbatim_seed42.png,STLEER,0.16990509125576472,0.6,0.6,False,False,partial,2,False,False
STRAWBERRY,long_common,simple,verbatim,123,"a wooden storefront sign that clearly says STRAWBERRY, render the exact characters: STRAWBERRY",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_simple_verbatim_seed123.png,STAWBBERRY,0.6224984450580616,0.2,0.2,False,False,partial,4,True,False
STRAWBERRY,long_common,cluttered,quoted,42,"a neon sign on a busy city street that reads ""STRAWBERRY""",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_cluttered_quoted_seed42.png,STRAWBERRY,0.993022093521833,0.0,0.0,True,True,success,6,False,True
STRAWBERRY,long_common,cluttered,quoted,123,"a neon sign on a busy city street that reads ""STRAWBERRY""",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_cluttered_quoted_seed123.png,SytauueJuy,0.08316672981986468,0.6,0.6,False,False,partial,4,False,False
STRAWBERRY,long_common,cluttered,unquoted,42,a neon sign on a busy city street that reads STRAWBERRY,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_cluttered_unquoted_seed42.png,STRAWBERRY,0.9332028785906495,0.0,0.0,True,True,success,3,False,True
STRAWBERRY,long_common,cluttered,unquoted,123,a neon sign on a busy city street that reads STRAWBERRY,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_cluttered_unquoted_seed123.png,Staunbbl),0.042583526641436574,0.7,0.7,False,False,partial,6,True,False
STRAWBERRY,long_common,cluttered,letterspaced,42,a neon sign on a busy city street that reads S T R A W B E R R Y,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_cluttered_letterspaced_seed42.png,SWAV,0.981431782245636,0.8,0.8,False,False,partial,6,True,False
STRAWBERRY,long_common,cluttered,letterspaced,123,a neon sign on a busy city street that reads S T R A W B E R R Y,/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_cluttered_letterspaced_seed123.png,STRNERI,0.3751525296186412,0.5,0.5,False,False,partial,17,False,False
STRAWBERRY,long_common,cluttered,verbatim,42,"a neon sign on a busy city street that reads STRAWBERRY, render the exact characters: STRAWBERRY",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_cluttered_verbatim_seed42.png,STRAWBERRY,0.9988263470128947,0.0,0.0,True,True,success,17,False,True
STRAWBERRY,long_common,cluttered,verbatim,123,"a neon sign on a busy city street that reads STRAWBERRY, render the exact characters: STRAWBERRY",/Users/nicoleshen/Downloads/mmai_project/images/STRAWBERRY_cluttered_verbatim_seed123.png,SSTRaweewn,0.07258085162408708,0.5,0.5,False,False,partial,6,True,False
THUNDERBOLT,long_common,blank,quoted,42,"a plain white sign with the word ""THUNDERBOLT"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/THUNDERBOLT_blank_quoted_seed42.png,THWNEBERBOLLT,0.8492800167706938,0.3076923076923077,0.36363636363636365,False,False,partial,1,False,False
THUNDERBOLT,long_common,blank,quoted,123,"a plain white sign with the word ""THUNDERBOLT"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/THUNDERBOLT_blank_quoted_seed123.png,THUBEREBROLT,0.9437897447622836,0.3333333333333333,0.36363636363636365,False,False,partial,1,False,False
THUNDERBOLT,long_common,blank,unquoted,42,a plain white sign with the word THUNDERBOLT printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/THUNDERBOLT_blank_unquoted_seed42.png,THUINDBTORBLLT,0.852443854070291,0.35714285714285715,0.45454545454545453,False,False,partial,1,False,False
THUNDERBOLT,long_common,blank,unquoted,123,a plain white sign with the word THUNDERBOLT printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/THUNDERBOLT_blank_unquoted_seed123.png,THUBEREBROLT,0.9982290036771696,0.3333333333333333,0.36363636363636365,False,False,partial,1,False,False
THUNDERBOLT,long_common,blank,letterspaced,42,a plain white sign with the word T H U N D E R B O L T printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/THUNDERBOLT_blank_letterspaced_seed42.png,TUNELERBOOTL,0.5056014131885349,0.4166666666666667,0.45454545454545453,False,False,partial,4,True,False
THUNDERBOLT,long_common,blank,letterspaced,123,a plain white sign with the word T H U N D E R B O L T printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/THUNDERBOLT_blank_letterspaced_seed123.png,THHCD  BOTL,0.27292491942891955,0.5454545454545454,0.5454545454545454,False,False,partial,1,False,False
THUNDERBOLT,long_common,blank,verbatim,42,"a plain white sign with the word THUNDERBOLT printed clearly on it, render the exact characters: THUNDERBOLT",/Users/nicoleshen/Downloads/mmai_project/images/THUNDERBOLT_blank_verbatim_seed42.png,Thinberrbobit,0.7138334431065254,0.38461538461538464,0.45454545454545453,False,False,partial,1,False,False
THUNDERBOLT,long_common,blank,verbatim,123,"a plain white sign with the word THUNDERBOLT printed clearly on it, render the exact characters: THUNDERBOLT",/Users/nicoleshen/Downloads/mmai_project/images/THUNDERBOLT_blank_verbatim_seed123.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
